latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,month_name
-7.5266,-49.9926,491.1,1.7,1.3,2002-08-13,1639,Aqua,MODIS,100,6.2,342.2,2952.1,D,0.0,2002,8,Aug
-7.5288,-49.998000000000005,462.2,1.7,1.3,2002-08-13,1639,Aqua,MODIS,100,6.2,333.0,1836.5,D,0.0,2002,8,Aug
-7.5267,-49.9832,464.7,1.7,1.3,2002-08-13,1639,Aqua,MODIS,100,6.2,329.8,1914.9,D,0.0,2002,8,Aug
-6.2969,-53.4865,414.9,3.0,1.6,2002-08-13,1639,Aqua,MODIS,100,6.2,296.9,1715.6,D,0.0,2002,8,Aug
-6.3196,-51.5786,441.5,2.1,1.4,2002-08-13,1639,Aqua,MODIS,94,6.2,309.6,1780.4,D,0.0,2002,8,Aug
-6.3171,-51.5598,452.6,2.1,1.4,2002-08-13,1639,Aqua,MODIS,100,6.2,311.3,2179.1,D,0.0,2002,8,Aug
-6.307,-51.5804,453.0,2.1,1.4,2002-08-13,1639,Aqua,MODIS,87,6.2,312.4,2215.5,D,0.0,2002,8,Aug
-8.942,-54.9358,428.9,4.3,1.9,2002-08-13,1639,Aqua,MODIS,100,6.2,294.1,3848.5,D,0.0,2002,8,Aug
-8.9451,-54.9268,426.5,4.3,1.9,2002-08-13,1639,Aqua,MODIS,100,6.2,289.4,3666.2,D,0.0,2002,8,Aug
-6.0481,-51.4993,458.8,2.1,1.4,2002-08-13,1639,Aqua,MODIS,100,6.2,314.3,2377.0,D,0.0,2002,8,Aug
-20.1853,-56.4054,426.3,4.2,1.9,2002-08-13,1813,Aqua,MODIS,100,6.2,310.4,3493.0,D,0.0,2002,8,Aug
-20.1685,-56.4093,406.7,4.2,1.9,2002-08-13,1813,Aqua,MODIS,100,6.2,308.9,2254.0,D,0.0,2002,8,Aug
-20.1816,-56.413999999999994,424.0,4.2,1.9,2002-08-13,1813,Aqua,MODIS,100,6.2,312.1,3328.1,D,0.0,2002,8,Aug
-11.5607,-59.0429,399.4,4.1,1.9,2002-08-13,1816,Aqua,MODIS,100,6.2,305.6,1851.5,D,0.0,2002,8,Aug
-11.5656,-59.0327,434.1,4.1,1.9,2002-08-13,1816,Aqua,MODIS,94,6.2,305.5,3975.3,D,0.0,2002,8,Aug
-7.7858,-55.3362,499.9,1.0,1.0,2002-08-14,1722,Aqua,MODIS,100,6.2,338.9,1613.4,D,0.0,2002,8,Aug
-9.0863,-50.2761,433.4,3.2,1.7,2002-08-15,1626,Aqua,MODIS,100,6.2,310.7,2811.2,D,0.0,2002,8,Aug
-9.0836,-50.268,450.3,3.2,1.7,2002-08-15,1626,Aqua,MODIS,100,6.2,311.6,3888.1,D,0.0,2002,8,Aug
-9.283999999999999,-50.6949,406.6,3.5,1.8,2002-08-15,1626,Aqua,MODIS,100,6.2,305.8,1791.7,D,0.0,2002,8,Aug
-9.1442,-51.1925,424.9,3.8,1.8,2002-08-15,1626,Aqua,MODIS,100,6.2,301.9,3016.9,D,0.0,2002,8,Aug
-9.2752,-51.1763,402.9,3.8,1.8,2002-08-15,1626,Aqua,MODIS,94,6.2,298.8,1827.5,D,0.0,2002,8,Aug
-9.1332,-51.1674,438.2,3.8,1.8,2002-08-15,1626,Aqua,MODIS,100,6.2,305.9,3921.6,D,0.0,2002,8,Aug
-9.1374,-51.202,408.2,3.8,1.8,2002-08-15,1626,Aqua,MODIS,100,6.2,297.4,2091.3,D,0.0,2002,8,Aug
-9.2856,-51.2067,402.2,3.9,1.8,2002-08-15,1626,Aqua,MODIS,100,6.2,300.1,1837.0,D,0.0,2002,8,Aug
-9.2816,-51.1722,420.2,3.8,1.8,2002-08-15,1626,Aqua,MODIS,87,6.2,301.6,2740.5,D,0.0,2002,8,Aug
-9.1402,-51.1577,408.1,3.8,1.8,2002-08-15,1626,Aqua,MODIS,100,6.2,302.5,2059.0,D,0.0,2002,8,Aug
-9.4581,-51.4665,429.8,4.1,1.9,2002-08-15,1626,Aqua,MODIS,100,6.2,303.4,3628.6,D,0.0,2002,8,Aug
-9.4536,-51.4293,398.1,4.1,1.9,2002-08-15,1626,Aqua,MODIS,100,6.2,297.6,1768.6,D,0.0,2002,8,Aug
-9.4455,-51.4634,438.9,4.1,1.9,2002-08-15,1626,Aqua,MODIS,100,6.2,300.9,4352.0,D,0.0,2002,8,Aug
-10.6727,-59.3095,427.2,2.5,1.5,2002-08-16,1709,Aqua,MODIS,100,6.2,302.5,1702.0,D,0.0,2002,8,Aug
-10.6564,-59.2887,449.7,2.5,1.5,2002-08-16,1709,Aqua,MODIS,100,6.2,304.1,2618.0,D,0.0,2002,8,Aug
-10.6699,-59.2869,432.9,2.5,1.5,2002-08-16,1709,Aqua,MODIS,100,6.2,304.0,1896.4,D,0.0,2002,8,Aug
-8.6644,-55.2121,498.0,1.2,1.1,2002-08-16,1709,Aqua,MODIS,94,6.2,335.0,1985.5,D,0.0,2002,8,Aug
-8.8265,-50.3313,496.4,1.1,1.1,2002-08-16,1709,Aqua,MODIS,94,6.2,325.3,1832.3,D,0.0,2002,8,Aug
-8.8249,-50.3211,488.0,1.1,1.1,2002-08-16,1709,Aqua,MODIS,100,6.2,335.3,1614.4,D,0.0,2002,8,Aug
-9.2291,-54.5024,492.9,1.1,1.1,2002-08-16,1709,Aqua,MODIS,100,6.2,337.3,1669.0,D,0.0,2002,8,Aug
-19.7229,-56.9474,467.8,1.4,1.2,2002-08-17,1749,Aqua,MODIS,100,6.2,339.3,1578.1,D,0.0,2002,8,Aug
-19.7386,-56.9372,502.4,1.4,1.2,2002-08-17,1749,Aqua,MODIS,100,6.2,400.1,2722.2,D,0.0,2002,8,Aug
-8.7078,-50.7273,463.3,1.7,1.3,2002-08-18,1408,Terra,MODIS,100,6.2,314.3,1937.4,D,0.0,2002,8,Aug
-9.2208,-51.2456,500.0,1.6,1.2,2002-08-18,1408,Terra,MODIS,100,6.2,325.9,3136.1,D,0.0,2002,8,Aug
-9.8488,-55.3144,440.4,2.1,1.4,2002-08-18,1656,Aqua,MODIS,100,6.2,312.5,1675.5,D,0.0,2002,8,Aug
-11.5999,-51.9128,482.5,1.3,1.1,2002-08-18,1656,Aqua,MODIS,100,6.2,329.2,1691.6,D,0.0,2002,8,Aug
-10.2108,-51.4322,487.1,1.1,1.1,2002-08-18,1656,Aqua,MODIS,100,6.2,400.1,1584.0,D,0.0,2002,8,Aug
-10.2122,-51.4425,497.1,1.1,1.1,2002-08-18,1656,Aqua,MODIS,100,6.2,400.1,1849.4,D,0.0,2002,8,Aug
-10.374,-51.5307,499.0,1.2,1.1,2002-08-18,1656,Aqua,MODIS,100,6.2,400.1,1941.1,D,0.0,2002,8,Aug
-10.0509,-51.9255,487.5,1.2,1.1,2002-08-18,1656,Aqua,MODIS,100,6.2,342.4,1732.5,D,0.0,2002,8,Aug
-12.4092,-55.1668,446.5,2.2,1.4,2002-08-18,1656,Aqua,MODIS,100,6.2,312.1,2074.0,D,0.0,2002,8,Aug
-11.6413,-54.4332,465.8,1.9,1.3,2002-08-18,1656,Aqua,MODIS,100,6.2,319.2,2333.1,D,0.0,2002,8,Aug
-7.3021,-50.4043,498.0,1.0,1.0,2002-08-18,1657,Aqua,MODIS,87,6.2,341.3,1571.2,D,0.0,2002,8,Aug
-6.0717,-49.7194,499.5,1.0,1.0,2002-08-18,1657,Aqua,MODIS,100,6.2,400.1,1585.5,D,0.0,2002,8,Aug
-5.3636,-50.8821,498.3,1.0,1.0,2002-08-18,1657,Aqua,MODIS,100,6.2,400.1,1580.1,D,0.0,2002,8,Aug
-8.9138,-51.4214,492.5,1.1,1.0,2002-08-18,1657,Aqua,MODIS,100,6.2,338.8,1653.7,D,0.0,2002,8,Aug
-8.9219,-51.4101,499.5,1.1,1.0,2002-08-18,1657,Aqua,MODIS,100,6.2,400.1,1831.2,D,0.0,2002,8,Aug
-8.9232,-51.4201,499.7,1.1,1.0,2002-08-18,1657,Aqua,MODIS,100,6.2,400.1,1839.3,D,0.0,2002,8,Aug
-10.1772,-51.8712,414.9,3.0,1.6,2002-08-19,1739,Aqua,MODIS,100,6.2,305.2,1676.0,D,0.0,2002,8,Aug
-10.1757,-51.8782,414.3,3.0,1.6,2002-08-19,1739,Aqua,MODIS,100,6.2,305.6,1654.7,D,0.0,2002,8,Aug
-10.2094,-64.7115,458.3,1.6,1.3,2002-08-19,1739,Aqua,MODIS,87,6.2,314.3,1659.7,D,0.0,2002,8,Aug
-10.367,-63.0637,496.7,1.3,1.1,2002-08-19,1739,Aqua,MODIS,100,6.2,325.3,2148.3,D,0.0,2002,8,Aug
-9.1754,-51.2386,500.0,1.1,1.0,2002-08-20,1356,Terra,MODIS,100,6.2,324.9,1731.4,D,0.0,2002,8,Aug
-9.1781,-51.2194,500.0,1.1,1.0,2002-08-20,1356,Terra,MODIS,100,6.2,337.4,1735.8,D,0.0,2002,8,Aug
-9.1767,-51.229,500.0,1.1,1.0,2002-08-20,1356,Terra,MODIS,100,6.2,357.4,1733.1,D,0.0,2002,8,Aug
-10.1415,-51.6817,459.8,1.9,1.3,2002-08-20,1644,Aqua,MODIS,100,6.2,322.0,2134.7,D,0.0,2002,8,Aug
-9.5793,-51.221000000000004,470.4,1.7,1.3,2002-08-20,1644,Aqua,MODIS,100,6.2,326.6,2216.9,D,0.0,2002,8,Aug
-9.5915,-51.2114,451.6,1.7,1.3,2002-08-20,1644,Aqua,MODIS,100,6.2,327.7,1585.4,D,0.0,2002,8,Aug
-8.0783,-54.9515,437.4,3.2,1.7,2002-08-20,1644,Aqua,MODIS,100,6.2,306.8,2989.1,D,0.0,2002,8,Aug
-10.9195,-54.6879,422.8,3.4,1.7,2002-08-20,1644,Aqua,MODIS,100,6.2,313.6,2373.0,D,0.0,2002,8,Aug
-10.9312,-54.6801,417.7,3.4,1.7,2002-08-20,1644,Aqua,MODIS,100,6.2,309.7,2124.7,D,0.0,2002,8,Aug
-10.9158,-54.6823,420.0,3.4,1.7,2002-08-20,1644,Aqua,MODIS,100,6.2,312.5,2234.2,D,0.0,2002,8,Aug
-10.9158,-54.6574,409.0,3.3,1.7,2002-08-20,1644,Aqua,MODIS,100,6.2,310.0,1726.1,D,0.0,2002,8,Aug
-10.2868,-51.0338,466.0,1.7,1.3,2002-08-20,1644,Aqua,MODIS,100,6.2,328.9,2031.7,D,0.0,2002,8,Aug
-10.289000000000001,-51.0397,453.3,1.7,1.3,2002-08-20,1644,Aqua,MODIS,100,6.2,327.5,1622.3,D,0.0,2002,8,Aug
-9.5895,-51.1964,466.0,1.7,1.3,2002-08-20,1644,Aqua,MODIS,100,6.2,336.2,2037.0,D,0.0,2002,8,Aug
-9.5889,-51.2043,498.2,1.7,1.3,2002-08-20,1644,Aqua,MODIS,100,6.2,342.6,3420.2,D,0.0,2002,8,Aug
-9.587,-51.1894,462.9,1.7,1.3,2002-08-20,1644,Aqua,MODIS,100,6.2,330.0,1935.2,D,0.0,2002,8,Aug
-8.9697,-54.6916,438.3,3.1,1.7,2002-08-20,1644,Aqua,MODIS,94,6.2,305.8,2973.9,D,0.0,2002,8,Aug
-8.5038,-55.1087,416.1,3.3,1.7,2002-08-20,1644,Aqua,MODIS,100,6.2,298.6,2052.8,D,0.0,2002,8,Aug
-8.5081,-55.1118,428.7,3.3,1.7,2002-08-20,1644,Aqua,MODIS,100,6.2,302.1,2679.7,D,0.0,2002,8,Aug
-5.9689,-51.606,462.0,1.6,1.3,2002-08-20,1645,Aqua,MODIS,100,6.2,314.4,1755.8,D,0.0,2002,8,Aug
-6.2271,-53.2858,484.8,2.2,1.4,2002-08-20,1645,Aqua,MODIS,100,6.2,313.3,4022.8,D,0.0,2002,8,Aug
-8.5009,-55.1338,499.0,1.1,1.1,2002-08-21,1727,Aqua,MODIS,100,6.2,400.1,1856.7,D,0.0,2002,8,Aug
-11.2902,-52.0993,500.0,1.1,1.1,2002-08-22,1344,Terra,MODIS,100,6.2,343.8,1851.2,D,0.0,2002,8,Aug
-8.4532,-49.7852,500.0,1.0,1.0,2002-08-22,1344,Terra,MODIS,100,6.2,336.5,1597.6,D,0.0,2002,8,Aug
-13.8576,-50.4127,500.0,1.0,1.0,2002-08-22,1345,Terra,MODIS,100,6.2,350.0,1592.5,D,0.0,2002,8,Aug
-10.4035,-51.5706,402.6,3.6,1.8,2002-08-22,1631,Aqua,MODIS,100,6.2,307.2,1634.0,D,0.0,2002,8,Aug
-10.1606,-51.6608,436.5,3.6,1.8,2002-08-22,1631,Aqua,MODIS,100,6.2,310.5,3472.0,D,0.0,2002,8,Aug
-10.1598,-51.6545,434.8,3.6,1.8,2002-08-22,1631,Aqua,MODIS,100,6.2,309.7,3331.9,D,0.0,2002,8,Aug
-9.4246,-51.8495,443.4,3.6,1.8,2002-08-22,1631,Aqua,MODIS,100,6.2,314.7,4001.2,D,0.0,2002,8,Aug
-9.5682,-51.7427,424.9,3.6,1.8,2002-08-22,1631,Aqua,MODIS,100,6.2,308.9,2713.3,D,0.0,2002,8,Aug
-9.5702,-51.7468,438.1,3.6,1.8,2002-08-22,1631,Aqua,MODIS,100,6.2,310.8,3568.6,D,0.0,2002,8,Aug
-9.4231,-51.8452,439.9,3.6,1.8,2002-08-22,1631,Aqua,MODIS,100,6.2,312.7,3710.9,D,0.0,2002,8,Aug
-9.4193,-51.8777,409.8,3.6,1.8,2002-08-22,1631,Aqua,MODIS,100,6.2,308.8,1991.3,D,0.0,2002,8,Aug
-5.3761,-49.8303,436.4,2.1,1.4,2002-08-22,1632,Aqua,MODIS,100,6.2,311.3,1580.0,D,0.0,2002,8,Aug
-5.3775,-49.8116,444.0,2.1,1.4,2002-08-22,1632,Aqua,MODIS,100,6.2,312.0,1823.1,D,0.0,2002,8,Aug
-5.3901,-49.8125,442.9,2.1,1.4,2002-08-22,1632,Aqua,MODIS,100,6.2,314.2,1785.1,D,0.0,2002,8,Aug
-6.7956,-52.1537,404.3,3.4,1.7,2002-08-22,1632,Aqua,MODIS,100,6.2,299.5,1648.9,D,0.0,2002,8,Aug
-5.3107,-50.8817,422.8,2.5,1.5,2002-08-22,1632,Aqua,MODIS,100,6.2,305.6,1596.9,D,0.0,2002,8,Aug
-5.3125,-50.8589,469.3,2.5,1.5,2002-08-22,1632,Aqua,MODIS,100,6.2,314.1,3814.1,D,0.0,2002,8,Aug
-6.5854,-52.3099,404.7,3.5,1.8,2002-08-22,1632,Aqua,MODIS,94,6.2,300.2,1689.6,D,0.0,2002,8,Aug
-6.5863,-52.3147,402.8,3.5,1.8,2002-08-22,1632,Aqua,MODIS,94,6.2,300.1,1623.9,D,0.0,2002,8,Aug
-11.7789,-51.5336,420.0,3.8,1.8,2002-08-23,1427,Terra,MODIS,100,6.2,303.3,2622.7,D,0.0,2002,8,Aug
-11.7693,-51.5399,424.1,3.8,1.8,2002-08-23,1427,Terra,MODIS,100,6.2,309.7,2860.1,D,0.0,2002,8,Aug
-13.2974,-53.1005,415.5,3.0,1.6,2002-08-23,1428,Terra,MODIS,100,6.2,311.4,1708.9,D,0.0,2002,8,Aug
-13.2974,-53.0951,412.6,3.0,1.6,2002-08-23,1428,Terra,MODIS,100,6.2,310.1,1597.1,D,0.0,2002,8,Aug
-10.6094,-59.4781,451.4,2.0,1.4,2002-08-23,1714,Aqua,MODIS,100,6.2,312.8,1925.8,D,0.0,2002,8,Aug
-10.6217,-59.4768,455.5,2.0,1.4,2002-08-23,1714,Aqua,MODIS,100,6.2,311.6,2076.1,D,0.0,2002,8,Aug
-10.6164,-59.4636,441.9,2.0,1.4,2002-08-23,1714,Aqua,MODIS,100,6.2,308.6,1604.0,D,0.0,2002,8,Aug
-10.6188,-59.4816,452.1,2.0,1.4,2002-08-23,1714,Aqua,MODIS,100,6.2,313.2,1950.9,D,0.0,2002,8,Aug
-10.4057,-52.0383,497.9,1.1,1.0,2002-08-23,1714,Aqua,MODIS,100,6.2,400.1,1722.8,D,0.0,2002,8,Aug
-11.2908,-56.3493,497.6,1.2,1.1,2002-08-23,1714,Aqua,MODIS,100,6.2,400.1,2049.2,D,0.0,2002,8,Aug
-6.084,-51.6417,498.2,1.3,1.1,2002-08-23,1715,Aqua,MODIS,100,6.2,338.0,2163.5,D,0.0,2002,8,Aug
-9.6006,-61.9551,413.0,3.0,1.6,2002-08-23,1715,Aqua,MODIS,100,6.2,301.2,1609.6,D,0.0,2002,8,Aug
-9.5973,-61.9285,429.7,2.9,1.6,2002-08-23,1715,Aqua,MODIS,100,6.2,302.2,2280.5,D,0.0,2002,8,Aug
-6.7116,-56.3752,496.6,1.1,1.0,2002-08-23,1715,Aqua,MODIS,100,6.2,336.5,1735.7,D,0.0,2002,8,Aug
-9.7657,-59.1927,449.9,1.8,1.3,2002-08-23,1715,Aqua,MODIS,100,6.2,311.7,1661.0,D,0.0,2002,8,Aug
-9.7706,-59.1983,450.8,1.8,1.3,2002-08-23,1715,Aqua,MODIS,100,6.2,321.1,1688.3,D,0.0,2002,8,Aug
-9.0567,-57.3863,497.2,1.3,1.1,2002-08-23,1715,Aqua,MODIS,100,6.2,343.9,2286.0,D,0.0,2002,8,Aug
-9.0639,-57.38,480.7,1.3,1.1,2002-08-23,1715,Aqua,MODIS,100,6.2,338.6,1773.9,D,0.0,2002,8,Aug
-6.7986,-52.7406,497.8,1.1,1.0,2002-08-23,1715,Aqua,MODIS,100,6.2,337.9,1746.3,D,0.0,2002,8,Aug
-9.4754,-54.6538,498.2,1.0,1.0,2002-08-23,1715,Aqua,MODIS,100,6.2,400.1,1582.7,D,0.0,2002,8,Aug
-5.1781,-50.4394,411.9,3.9,1.8,2002-08-24,1620,Aqua,MODIS,100,6.2,298.0,2323.4,D,0.0,2002,8,Aug
-5.8079,-51.1165,427.8,4.5,2.0,2002-08-24,1620,Aqua,MODIS,100,6.2,300.6,4022.6,D,0.0,2002,8,Aug
-5.8065,-51.1235,410.5,4.5,2.0,2002-08-24,1620,Aqua,MODIS,100,6.2,298.9,2769.2,D,0.0,2002,8,Aug
-4.7305,-48.7457,422.7,2.8,1.6,2002-08-24,1621,Aqua,MODIS,100,6.2,299.2,1845.0,D,0.0,2002,8,Aug
-4.7132,-48.7549,449.0,2.8,1.6,2002-08-24,1621,Aqua,MODIS,100,6.2,306.1,3110.1,D,0.0,2002,8,Aug
-4.7385,-48.7259,424.2,2.8,1.6,2002-08-24,1621,Aqua,MODIS,100,6.2,298.4,1891.6,D,0.0,2002,8,Aug
-11.0749,-53.8413,500.0,1.4,1.2,2002-08-25,1415,Terra,MODIS,100,6.2,333.9,2666.7,D,0.0,2002,8,Aug
-11.0872,-53.8299,472.9,1.4,1.2,2002-08-25,1415,Terra,MODIS,100,6.2,316.3,1751.6,D,0.0,2002,8,Aug
-11.0855,-53.8427,468.4,1.4,1.2,2002-08-25,1415,Terra,MODIS,100,6.2,313.8,1619.9,D,0.0,2002,8,Aug
-11.0784,-53.8155,469.8,1.4,1.2,2002-08-25,1415,Terra,MODIS,100,6.2,316.6,1668.5,D,0.0,2002,8,Aug
-11.0767,-53.8284,474.7,1.4,1.2,2002-08-25,1415,Terra,MODIS,100,6.2,323.1,1798.2,D,0.0,2002,8,Aug
-10.3396,-51.62,449.6,2.0,1.4,2002-08-25,1415,Terra,MODIS,100,6.2,322.8,1938.2,D,0.0,2002,8,Aug
-9.2477,-50.5511,498.8,1.0,1.0,2002-08-25,1702,Aqua,MODIS,100,6.2,400.1,1573.1,D,0.0,2002,8,Aug
-11.1027,-53.8312,473.7,1.3,1.1,2002-08-25,1702,Aqua,MODIS,100,6.2,400.1,1567.5,D,0.0,2002,8,Aug
-11.2496,-52.1761,499.6,1.1,1.0,2002-08-25,1702,Aqua,MODIS,100,6.2,400.1,1764.2,D,0.0,2002,8,Aug
-11.052999999999999,-53.8313,495.9,1.3,1.1,2002-08-25,1702,Aqua,MODIS,100,6.2,341.2,2213.3,D,0.0,2002,8,Aug
-11.0546,-53.8431,498.2,1.3,1.1,2002-08-25,1702,Aqua,MODIS,100,6.2,400.1,2292.1,D,0.0,2002,8,Aug
-11.0632,-53.8298,474.1,1.3,1.1,2002-08-25,1702,Aqua,MODIS,100,6.2,400.1,1572.4,D,0.0,2002,8,Aug
-11.0647,-53.8417,488.4,1.3,1.1,2002-08-25,1702,Aqua,MODIS,100,6.2,400.1,1978.0,D,0.0,2002,8,Aug
-11.8522,-51.4687,496.5,1.0,1.0,2002-08-25,1702,Aqua,MODIS,100,6.2,400.1,1584.8,D,0.0,2002,8,Aug
-10.1546,-51.5588,498.6,1.0,1.0,2002-08-25,1702,Aqua,MODIS,100,6.2,400.1,1608.1,D,0.0,2002,8,Aug
-10.7536,-52.1644,494.3,1.1,1.0,2002-08-25,1702,Aqua,MODIS,94,6.2,331.8,1611.4,D,0.0,2002,8,Aug
-5.1802,-50.8059,497.6,1.0,1.0,2002-08-25,1703,Aqua,MODIS,94,6.2,400.1,1593.6,D,0.0,2002,8,Aug
-4.8445,-50.6434,497.3,1.0,1.0,2002-08-25,1703,Aqua,MODIS,100,6.2,335.3,1628.3,D,0.0,2002,8,Aug
-5.8305,-50.02,498.5,1.1,1.0,2002-08-25,1703,Aqua,MODIS,94,6.2,335.8,1727.6,D,0.0,2002,8,Aug
-9.9717,-50.7505,400.9,4.7,2.0,2002-08-26,1745,Aqua,MODIS,100,6.2,302.9,2369.3,D,0.0,2002,8,Aug
-9.971,-50.7413,403.1,4.7,2.0,2002-08-26,1745,Aqua,MODIS,100,6.2,302.6,2487.6,D,0.0,2002,8,Aug
-19.67,-56.997,500.0,1.0,1.0,2002-08-27,1405,Terra,MODIS,100,6.2,346.9,1602.5,D,0.0,2002,8,Aug
-19.6471,-57.1497,500.0,1.0,1.0,2002-08-27,1405,Terra,MODIS,100,6.2,357.6,1608.7,D,0.0,2002,8,Aug
-19.6456,-57.1592,500.0,1.0,1.0,2002-08-27,1405,Terra,MODIS,100,6.2,360.4,1610.9,D,0.0,2002,8,Aug
-19.6442,-57.1688,500.0,1.0,1.0,2002-08-27,1405,Terra,MODIS,100,6.2,363.1,1613.6,D,0.0,2002,8,Aug
-19.6715,-56.9875,500.0,1.0,1.0,2002-08-27,1405,Terra,MODIS,100,6.2,369.9,1600.7,D,0.0,2002,8,Aug
-9.5849,-50.96,496.8,1.3,1.1,2002-08-27,1650,Aqua,MODIS,100,6.2,339.5,2192.1,D,0.0,2002,8,Aug
-8.4631,-50.7972,489.7,1.2,1.1,2002-08-27,1650,Aqua,MODIS,100,6.2,329.7,1821.1,D,0.0,2002,8,Aug
-7.2835,-55.1327,448.7,2.4,1.5,2002-08-27,1651,Aqua,MODIS,94,6.2,309.3,2472.1,D,0.0,2002,8,Aug
-7.289,-55.1367,443.2,2.4,1.5,2002-08-27,1651,Aqua,MODIS,100,6.2,305.6,2237.3,D,0.0,2002,8,Aug
-7.4261,-45.4581,500.0,1.9,1.3,2002-08-28,1306,Terra,MODIS,100,6.2,341.9,3972.4,D,0.0,2002,8,Aug
-7.4331,-45.4532,454.7,1.9,1.3,2002-08-28,1306,Terra,MODIS,100,6.2,319.0,1893.9,D,0.0,2002,8,Aug
-7.4305,-45.47,456.4,1.9,1.3,2002-08-28,1306,Terra,MODIS,100,6.2,315.5,1964.9,D,0.0,2002,8,Aug
-7.4212,-45.4513,445.6,1.9,1.3,2002-08-28,1306,Terra,MODIS,100,6.2,321.2,1599.7,D,0.0,2002,8,Aug
-12.2118,-56.3835,408.3,3.7,1.8,2002-08-28,1446,Terra,MODIS,100,6.2,301.3,1952.9,D,0.0,2002,8,Aug
-12.22,-56.3794,418.9,3.7,1.8,2002-08-28,1446,Terra,MODIS,100,6.2,299.9,2485.0,D,0.0,2002,8,Aug
-6.1551,-43.397,407.6,3.4,1.7,2002-08-28,1556,Aqua,MODIS,100,6.2,305.6,1741.6,D,0.0,2002,8,Aug
-6.1601,-43.4042,423.5,3.4,1.7,2002-08-28,1556,Aqua,MODIS,100,6.2,309.5,2486.3,D,0.0,2002,8,Aug
-10.3852,-57.4412,502.6,1.0,1.0,2002-08-28,1733,Aqua,MODIS,94,6.2,325.8,1713.8,D,0.0,2002,8,Aug
-10.6662,-45.8384,494.4,1.1,1.0,2002-08-29,1637,Aqua,MODIS,100,6.2,400.1,1569.8,D,0.0,2002,8,Aug
-13.1214,-52.3332,410.4,3.1,1.7,2002-08-29,1637,Aqua,MODIS,100,6.2,301.1,1606.9,D,0.0,2002,8,Aug
-13.1195,-52.3293,418.7,3.1,1.7,2002-08-29,1637,Aqua,MODIS,100,6.2,301.7,1934.3,D,0.0,2002,8,Aug
-10.4546,-51.1349,467.9,2.3,1.5,2002-08-29,1638,Aqua,MODIS,100,6.2,320.6,3195.7,D,0.0,2002,8,Aug
-10.4414,-51.1367,498.2,2.3,1.5,2002-08-29,1638,Aqua,MODIS,100,6.2,321.0,5159.8,D,0.0,2002,8,Aug
-10.4449,-51.1417,488.5,2.3,1.5,2002-08-29,1638,Aqua,MODIS,100,6.2,321.5,4454.3,D,0.0,2002,8,Aug
-9.9774,-52.0959,430.8,2.7,1.6,2002-08-29,1638,Aqua,MODIS,100,6.2,309.6,2021.9,D,0.0,2002,8,Aug
-6.8398,-50.4957,472.3,1.8,1.3,2002-08-29,1638,Aqua,MODIS,100,6.2,316.8,2407.3,D,0.0,2002,8,Aug
-9.9965,-50.4979,453.1,2.0,1.4,2002-08-29,1638,Aqua,MODIS,100,6.2,313.4,2033.5,D,0.0,2002,8,Aug
-9.9942,-50.4799,474.4,2.0,1.4,2002-08-29,1638,Aqua,MODIS,100,6.2,315.7,2931.7,D,0.0,2002,8,Aug
-9.984,-50.4763,473.0,2.0,1.4,2002-08-29,1638,Aqua,MODIS,100,6.2,315.7,2860.8,D,0.0,2002,8,Aug
-9.9818,-50.4814,474.8,2.0,1.4,2002-08-29,1638,Aqua,MODIS,100,6.2,317.5,2950.6,D,0.0,2002,8,Aug
-9.9841,-50.4995,466.3,2.0,1.4,2002-08-29,1638,Aqua,MODIS,100,6.2,320.1,2566.8,D,0.0,2002,8,Aug
-10.4422,-51.1211,448.3,2.3,1.5,2002-08-29,1638,Aqua,MODIS,100,6.2,309.5,2244.6,D,0.0,2002,8,Aug
-9.9862,-50.4944,502.7,2.0,1.4,2002-08-29,1638,Aqua,MODIS,100,6.2,329.5,4563.3,D,0.0,2002,8,Aug
-9.6248,-51.0482,463.8,2.2,1.4,2002-08-29,1638,Aqua,MODIS,100,6.2,319.0,2790.6,D,0.0,2002,8,Aug
-9.6255,-51.0554,449.0,2.2,1.4,2002-08-29,1638,Aqua,MODIS,100,6.2,322.7,2134.9,D,0.0,2002,8,Aug
-10.4248,-52.1605,425.6,2.7,1.6,2002-08-29,1638,Aqua,MODIS,100,6.2,302.8,1889.4,D,0.0,2002,8,Aug
-5.8166,-50.0415,460.8,1.6,1.2,2002-08-29,1639,Aqua,MODIS,100,6.2,312.7,1675.3,D,0.0,2002,8,Aug
-9.4679,-50.4029,474.4,1.7,1.3,2002-08-30,1721,Aqua,MODIS,100,6.2,315.7,2393.1,D,0.0,2002,8,Aug
-12.7612,-43.7743,486.8,1.2,1.1,2002-08-31,1624,Aqua,MODIS,100,6.2,400.1,1738.7,D,0.0,2002,8,Aug
-10.4697,-50.9948,400.9,3.9,1.8,2002-08-31,1625,Aqua,MODIS,100,6.2,300.0,1766.1,D,0.0,2002,8,Aug
-6.7798,-50.5458,407.2,3.1,1.7,2002-08-31,1626,Aqua,MODIS,0,6.2,280.9,1566.9,D,0.0,2002,8,Aug
-5.9184,-43.5919,496.4,1.0,1.0,2002-08-31,1626,Aqua,MODIS,100,6.2,340.7,1595.5,D,0.0,2002,8,Aug
