latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type,daynight,year,month,month_name
-2.9938,-54.490019999999994,367.0,0.46,0.39,2017-11-19,1652,N,VIIRS,h,1,342.3,338.8,0.0,,2017,11,Nov
-2.99378,-54.486290000000004,367.0,0.46,0.39,2017-11-19,1652,N,VIIRS,h,1,351.2,641.3,0.0,,2017,11,Nov
-2.98657,-54.4911,346.7,0.46,0.39,2017-11-19,1652,N,VIIRS,l,1,297.8,318.0,0.0,,2017,11,Nov
-1.22475,-54.679959999999994,367.0,0.45,0.39,2017-11-19,1653,N,VIIRS,h,1,334.4,336.2,0.0,,2017,11,Nov
-3.16535,-50.81239,342.1,0.53,0.42,2017-11-20,1633,N,VIIRS,n,1,305.5,295.8,0.0,,2017,11,Nov
-3.16607,-50.81714,367.0,0.53,0.42,2017-11-20,1633,N,VIIRS,h,1,349.6,295.8,0.0,,2017,11,Nov
-2.35602,-49.664559999999994,367.0,0.45,0.39,2017-11-20,1633,N,VIIRS,h,1,350.3,367.8,0.0,,2017,11,Nov
-4.60562,-49.549690000000005,367.0,0.47,0.4,2017-11-20,1633,N,VIIRS,h,1,343.6,458.9,3.0,,2017,11,Nov
0.64236,-51.49434,367.0,0.52,0.41,2017-11-20,1634,N,VIIRS,h,1,344.2,431.7,0.0,,2017,11,Nov
-6.1662,-38.25825,367.0,0.45,0.39,2017-11-21,1613,N,VIIRS,h,1,355.2,332.8,0.0,,2017,11,Nov
-4.78191,-45.74445,367.0,0.53,0.42,2017-11-21,1614,N,VIIRS,h,1,335.3,374.8,0.0,,2017,11,Nov
-4.78576,-45.743840000000006,341.4,0.53,0.42,2017-11-21,1614,N,VIIRS,n,1,298.2,374.8,0.0,,2017,11,Nov
-2.2641400000000003,-55.89986999999999,367.0,0.53,0.67,2017-11-21,1755,N,VIIRS,l,1,288.7,366.8,0.0,,2017,11,Nov
-4.43551,-54.79354,336.4,0.56,0.51,2017-11-22,1736,N,VIIRS,n,1,290.5,335.7,0.0,,2017,11,Nov
-11.82979,-52.50505,367.0,0.46,0.39,2017-11-23,1715,N,VIIRS,h,1,328.5,366.1,0.0,,2017,11,Nov
-5.19902,-56.131209999999996,208.0,0.49,0.4,2017-11-24,1658,N,VIIRS,l,1,317.5,601.7,0.0,,2017,11,Nov
-5.20009,-56.12775,367.0,0.49,0.4,2017-11-24,1658,N,VIIRS,h,1,325.9,529.1,0.0,,2017,11,Nov
-1.64608,-46.385059999999996,333.8,0.52,0.5,2017-11-24,1658,N,VIIRS,n,1,291.3,293.5,0.0,,2017,11,Nov
-1.44334,-53.47076,333.6,0.39,0.44,2017-11-25,1640,N,VIIRS,n,1,298.0,594.0,0.0,,2017,11,Nov
2.2743900000000004,-50.88022,367.0,0.4,0.37,2017-11-25,1641,N,VIIRS,h,1,339.8,289.3,0.0,,2017,11,Nov
-2.98734,-45.36005,330.3,0.41,0.37,2017-11-26,1620,N,VIIRS,n,1,295.1,317.2,0.0,,2017,11,Nov
-4.64968,-45.427820000000004,331.2,0.43,0.38,2017-11-26,1620,N,VIIRS,l,1,301.6,346.7,0.0,,2017,11,Nov
-5.25685,-40.85085,350.5,0.42,0.38,2017-11-26,1620,N,VIIRS,n,1,315.0,340.4,0.0,,2017,11,Nov
-5.26031,-40.85033,367.0,0.42,0.38,2017-11-26,1620,N,VIIRS,h,1,352.1,340.4,0.0,,2017,11,Nov
-1.9654599999999998,-46.91232,367.0,0.47,0.39,2017-11-26,1621,N,VIIRS,h,1,332.1,313.7,0.0,,2017,11,Nov
-4.56859,-46.52368,336.1,0.64,0.54,2017-11-27,1601,N,VIIRS,n,1,294.2,367.5,0.0,,2017,11,Nov
-2.9399,-42.0055,333.4,0.62,0.54,2017-11-28,1543,N,VIIRS,n,1,298.0,529.4,0.0,,2017,11,Nov
-4.11341,-42.045809999999996,367.0,0.57,0.52,2017-11-30,1645,N,VIIRS,l,1,331.8,399.8,0.0,,2017,11,Nov
-4.342569999999999,-40.67215,367.0,0.52,0.41,2017-12-01,1626,N,VIIRS,h,1,346.0,426.1,0.0,,2017,12,Dec
-3.52861,-39.24796,367.0,0.43,0.46,2017-12-01,1626,N,VIIRS,h,1,338.6,363.9,0.0,,2017,12,Dec
-1.62202,-47.25415,367.0,0.41,0.37,2017-12-01,1627,N,VIIRS,h,1,341.8,438.3,0.0,,2017,12,Dec
-2.8955,-48.09969,367.0,0.46,0.39,2017-12-01,1627,N,VIIRS,h,1,337.9,366.5,0.0,,2017,12,Dec
-3.6640599999999997,-43.223040000000005,367.0,0.46,0.39,2017-12-02,1607,N,VIIRS,h,1,356.7,296.9,0.0,,2017,12,Dec
-5.32677,-43.728629999999995,367.0,0.51,0.41,2017-12-02,1607,N,VIIRS,l,1,380.0,1289.9,0.0,,2017,12,Dec
-1.82097,-44.8025,367.0,0.53,0.42,2017-12-02,1608,N,VIIRS,h,1,337.3,377.7,0.0,,2017,12,Dec
-1.9990900000000003,-46.093090000000004,367.0,0.43,0.46,2017-12-02,1608,N,VIIRS,h,1,336.9,286.7,0.0,,2017,12,Dec
-3.6235,-51.08612,367.0,0.49,0.65,2017-12-02,1608,N,VIIRS,h,1,294.0,281.2,0.0,,2017,12,Dec
-4.020919999999999,-46.7455,367.0,0.5,0.49,2017-12-02,1608,N,VIIRS,h,1,364.0,314.8,0.0,,2017,12,Dec
-4.016369999999999,-46.74606,346.4,0.5,0.49,2017-12-02,1608,N,VIIRS,n,1,296.2,314.8,0.0,,2017,12,Dec
-4.02024,-46.740809999999996,348.5,0.5,0.49,2017-12-02,1608,N,VIIRS,n,1,297.8,314.8,0.0,,2017,12,Dec
-4.64616,-45.66298,208.0,0.46,0.63,2017-12-03,1548,N,VIIRS,l,1,310.5,551.7,0.0,,2017,12,Dec
-3.34001,-54.08641,346.0,0.51,0.49,2017-12-03,1730,N,VIIRS,n,1,299.9,284.3,0.0,,2017,12,Dec
-4.26136,-53.63052,367.0,0.42,0.38,2017-12-04,1710,N,VIIRS,h,1,333.6,287.2,0.0,,2017,12,Dec
-5.31566,-47.3929,367.0,0.63,0.54,2017-12-04,1710,N,VIIRS,h,1,326.0,958.1,0.0,,2017,12,Dec
-4.26194,-53.63434,367.0,0.42,0.38,2017-12-04,1710,N,VIIRS,h,1,337.1,287.2,0.0,,2017,12,Dec
-4.26483,-53.62999,367.0,0.42,0.38,2017-12-04,1710,N,VIIRS,h,1,333.3,287.2,0.0,,2017,12,Dec
-2.44678,-57.89637,367.0,0.41,0.37,2017-12-04,1711,N,VIIRS,h,1,331.9,346.1,0.0,,2017,12,Dec
-5.2092,-46.13726,367.0,0.56,0.43,2017-12-05,1651,N,VIIRS,h,1,340.4,521.3,0.0,,2017,12,Dec
-2.70312,-48.43654,367.0,0.46,0.39,2017-12-05,1652,N,VIIRS,h,1,341.7,412.5,0.0,,2017,12,Dec
-2.70249,-48.43244,367.0,0.46,0.39,2017-12-05,1652,N,VIIRS,h,1,325.3,412.5,0.0,,2017,12,Dec
-2.70764,-52.24783,367.0,0.39,0.36,2017-12-05,1652,N,VIIRS,h,1,329.5,446.3,0.0,,2017,12,Dec
-2.70712,-52.24434,367.0,0.39,0.36,2017-12-05,1652,N,VIIRS,l,1,339.6,446.3,0.0,,2017,12,Dec
-2.70378,-52.24485,367.0,0.39,0.36,2017-12-05,1652,N,VIIRS,l,1,341.9,446.3,0.0,,2017,12,Dec
-2.09918,-45.99142,367.0,0.43,0.46,2017-12-05,1652,N,VIIRS,h,1,341.6,434.3,0.0,,2017,12,Dec
-2.09859,-45.98758,367.0,0.43,0.46,2017-12-05,1652,N,VIIRS,h,1,354.3,434.3,0.0,,2017,12,Dec
-0.8528100000000001,-47.20782,332.2,0.56,0.43,2017-12-05,1652,N,VIIRS,n,1,299.1,332.8,0.0,,2017,12,Dec
-2.7954,-54.14781,352.5,0.57,0.52,2017-12-06,1633,N,VIIRS,n,1,304.9,378.8,0.0,,2017,12,Dec
-2.79218,-54.15896,344.7,0.57,0.52,2017-12-06,1633,N,VIIRS,n,1,293.5,286.3,0.0,,2017,12,Dec
-4.53682,-48.642540000000004,367.0,0.43,0.38,2017-12-06,1633,N,VIIRS,h,1,339.2,373.7,0.0,,2017,12,Dec
-3.3493699999999995,-39.43608,367.0,0.43,0.38,2017-12-07,1614,N,VIIRS,h,1,367.6,736.1,0.0,,2017,12,Dec
-3.3452900000000003,-39.432759999999995,356.7,0.43,0.38,2017-12-07,1614,N,VIIRS,n,1,302.5,736.1,0.0,,2017,12,Dec
-3.34588,-39.436609999999995,346.9,0.43,0.38,2017-12-07,1614,N,VIIRS,n,1,296.5,736.1,0.0,,2017,12,Dec
-3.34878,-39.43224,367.0,0.43,0.38,2017-12-07,1614,N,VIIRS,h,1,349.0,736.1,0.0,,2017,12,Dec
-2.14269,-53.671640000000004,353.8,0.53,0.42,2017-12-09,1717,N,VIIRS,n,1,301.4,301.9,0.0,,2017,12,Dec
-2.13809,-53.6674,367.0,0.53,0.42,2017-12-09,1717,N,VIIRS,h,1,342.9,301.9,0.0,,2017,12,Dec
-2.14195,-53.66685,344.7,0.53,0.42,2017-12-09,1717,N,VIIRS,n,1,295.0,301.9,0.0,,2017,12,Dec
-1.7318799999999999,-45.45584,352.2,0.46,0.39,2017-12-11,1639,N,VIIRS,n,1,306.2,440.5,0.0,,2017,12,Dec
-3.5256199999999995,-44.48496,367.0,0.49,0.4,2017-12-11,1639,N,VIIRS,h,1,346.1,590.4,0.0,,2017,12,Dec
-1.86864,-44.82306,367.0,0.49,0.4,2017-12-11,1639,N,VIIRS,h,1,336.2,402.3,0.0,,2017,12,Dec
-3.52631,-44.48937,367.0,0.49,0.4,2017-12-11,1639,N,VIIRS,h,1,345.3,590.4,0.0,,2017,12,Dec
-3.5226,-44.48995,367.0,0.49,0.4,2017-12-11,1639,N,VIIRS,h,1,335.2,590.4,0.0,,2017,12,Dec
-1.7282799999999998,-45.456379999999996,342.5,0.46,0.39,2017-12-11,1639,N,VIIRS,n,1,309.5,440.5,0.0,,2017,12,Dec
-1.7325099999999998,-45.45995,367.0,0.46,0.39,2017-12-11,1639,N,VIIRS,h,1,372.4,440.5,0.0,,2017,12,Dec
-1.72891,-45.46049,367.0,0.46,0.39,2017-12-11,1639,N,VIIRS,h,1,327.8,440.5,0.0,,2017,12,Dec
-1.00178,-53.218509999999995,334.6,0.55,0.43,2017-12-11,1640,N,VIIRS,n,1,291.6,292.7,0.0,,2017,12,Dec
-23.799310000000002,-52.937509999999996,356.0,0.79,0.78,2017-12-11,1814,N,VIIRS,n,1,298.2,299.6,0.0,,2017,12,Dec
-3.40449,-45.24524,340.7,0.41,0.37,2017-12-12,1620,N,VIIRS,n,1,304.7,300.7,0.0,,2017,12,Dec
-3.0364299999999997,-41.39329,367.0,0.42,0.37,2017-12-12,1620,N,VIIRS,l,1,336.9,341.2,0.0,,2017,12,Dec
-3.2874,-41.412279999999996,367.0,0.41,0.37,2017-12-12,1620,N,VIIRS,h,1,338.8,289.5,0.0,,2017,12,Dec
-1.8639299999999999,-44.82806,367.0,0.39,0.36,2017-12-12,1621,N,VIIRS,h,1,372.3,423.1,0.0,,2017,12,Dec
-1.8600400000000001,-44.82502,345.1,0.39,0.36,2017-12-12,1621,N,VIIRS,n,1,298.5,423.1,0.0,,2017,12,Dec
-1.8634,-44.82452,350.2,0.39,0.36,2017-12-12,1621,N,VIIRS,n,1,314.1,423.1,0.0,,2017,12,Dec
-2.91365,-45.207570000000004,309.6,0.4,0.37,2017-12-22,1633,N,VIIRS,l,1,318.3,421.7,0.0,,2017,12,Dec
-3.5565599999999997,-44.03273,336.3,0.51,0.41,2017-12-27,1639,N,VIIRS,n,1,291.6,338.4,0.0,,2017,12,Dec
-4.19851,-46.3815,335.2,0.6,0.53,2017-12-31,1704,N,VIIRS,n,1,297.3,317.7,0.0,,2017,12,Dec
0.8208799999999999,-59.33755,367.0,0.39,0.36,2018-01-10,1718,N,VIIRS,h,1,332.7,451.0,0.0,,2018,1,Jan
0.81755,-59.33705,367.0,0.39,0.36,2018-01-10,1718,N,VIIRS,l,1,380.0,451.0,0.0,,2018,1,Jan
0.81702,-59.34053,367.0,0.39,0.36,2018-01-10,1718,N,VIIRS,h,1,335.1,451.0,0.0,,2018,1,Jan
0.8158,-59.32609,367.0,0.39,0.36,2018-01-10,1718,N,VIIRS,h,1,367.7,350.7,0.0,,2018,1,Jan
0.8124600000000001,-59.325590000000005,367.0,0.39,0.36,2018-01-10,1718,N,VIIRS,h,1,355.1,350.7,0.0,,2018,1,Jan
0.81299,-59.3221,339.4,0.39,0.36,2018-01-10,1718,N,VIIRS,n,1,297.6,350.7,0.0,,2018,1,Jan
1.09156,-60.59647,367.0,0.44,0.46,2018-02-04,1749,N,VIIRS,h,1,348.9,535.1,0.0,,2018,2,Feb
1.09585,-60.59713000000001,367.0,0.44,0.46,2018-02-04,1749,N,VIIRS,h,1,349.0,535.1,0.0,,2018,2,Feb
1.09645,-60.593109999999996,367.0,0.44,0.46,2018-02-04,1749,N,VIIRS,h,1,354.6,535.1,0.0,,2018,2,Feb
1.09216,-60.592459999999996,355.7,0.44,0.46,2018-02-04,1749,N,VIIRS,n,1,304.8,535.1,0.0,,2018,2,Feb
3.1448,-60.266769999999994,348.0,0.67,0.74,2018-02-08,1815,N,VIIRS,n,1,285.1,301.0,0.0,,2018,2,Feb
2.08756,-60.21719,367.0,0.46,0.39,2018-02-22,1712,N,VIIRS,h,1,337.3,442.4,0.0,,2018,2,Feb
1.22028,-60.72874,348.6,0.5,0.41,2018-02-22,1712,N,VIIRS,n,1,292.4,281.7,0.0,,2018,2,Feb
1.22404,-60.7293,367.0,0.5,0.41,2018-02-22,1712,N,VIIRS,h,1,331.8,281.7,0.0,,2018,2,Feb
1.63432,-60.594159999999995,367.0,0.42,0.37,2018-02-27,1718,N,VIIRS,h,1,357.6,338.9,0.0,,2018,2,Feb
1.63375,-60.5979,367.0,0.42,0.37,2018-02-27,1718,N,VIIRS,h,1,348.9,338.9,0.0,,2018,2,Feb
1.64035,-60.59514,342.7,0.42,0.37,2018-02-27,1718,N,VIIRS,n,1,308.9,319.8,0.0,,2018,2,Feb
1.63776,-60.594669999999994,367.0,0.42,0.37,2018-02-27,1718,N,VIIRS,l,1,328.4,436.9,0.0,,2018,2,Feb
1.6372,-60.5984,367.0,0.42,0.37,2018-02-27,1718,N,VIIRS,h,1,373.4,436.9,0.0,,2018,2,Feb
1.63087,-60.59364,345.1,0.42,0.37,2018-02-27,1718,N,VIIRS,n,1,313.7,338.9,0.0,,2018,2,Feb
1.64064,-60.59891999999999,208.0,0.42,0.37,2018-02-27,1718,N,VIIRS,l,1,317.8,436.9,0.0,,2018,2,Feb
1.6397700000000002,-60.59887,367.0,0.42,0.37,2018-02-27,1718,N,VIIRS,h,1,352.0,319.8,0.0,,2018,2,Feb
1.56944,-60.707440000000005,367.0,0.52,0.5,2018-02-28,1659,N,VIIRS,h,1,340.8,659.8,0.0,,2018,2,Feb
1.57861,-60.708969999999994,343.8,0.52,0.5,2018-02-28,1659,N,VIIRS,n,1,295.3,564.2,0.0,,2018,2,Feb
0.32126,-60.642309999999995,351.8,0.43,0.38,2018-03-14,1736,N,VIIRS,n,1,297.0,299.7,0.0,,2018,3,Mar
0.32476,-60.642830000000004,367.0,0.43,0.38,2018-03-14,1736,N,VIIRS,h,1,330.5,299.7,0.0,,2018,3,Mar
0.32944,-60.63559,367.0,0.43,0.38,2018-03-14,1736,N,VIIRS,h,1,295.1,309.5,0.0,,2018,3,Mar
0.33294,-60.63612,367.0,0.43,0.38,2018-03-14,1736,N,VIIRS,h,1,329.1,309.5,0.0,,2018,3,Mar
0.33236,-60.639990000000004,367.0,0.43,0.38,2018-03-14,1736,N,VIIRS,h,1,359.2,309.5,0.0,,2018,3,Mar
0.32066999999999996,-60.64617,208.0,0.43,0.38,2018-03-14,1736,N,VIIRS,l,1,307.9,299.7,0.0,,2018,3,Mar
0.32768,-60.64722,337.9,0.43,0.38,2018-03-14,1736,N,VIIRS,n,1,294.2,342.1,0.0,,2018,3,Mar
0.32885,-60.639469999999996,319.5,0.43,0.38,2018-03-14,1736,N,VIIRS,l,1,320.2,309.5,0.0,,2018,3,Mar
0.32418,-60.64669,367.0,0.43,0.38,2018-03-14,1736,N,VIIRS,h,1,340.0,299.7,0.0,,2018,3,Mar
0.32827,-60.64334,367.0,0.43,0.38,2018-03-14,1736,N,VIIRS,h,1,336.0,342.1,0.0,,2018,3,Mar
1.24165,-61.54825,367.0,0.4,0.37,2018-03-20,1724,N,VIIRS,h,1,332.2,325.5,0.0,,2018,3,Mar
1.9806599999999999,-60.48379,367.0,0.38,0.36,2018-03-20,1724,N,VIIRS,h,1,355.8,609.3,0.0,,2018,3,Mar
2.0432200000000003,-60.0252,341.3,0.46,0.47,2018-04-01,1659,N,VIIRS,n,1,291.2,292.7,0.0,,2018,4,Apr
-20.5395,-52.579319999999996,367.0,0.5,0.41,2018-04-26,1724,N,VIIRS,h,1,344.4,363.0,0.0,,2018,4,Apr
-11.81817,-45.624390000000005,367.0,0.56,0.51,2018-06-12,1605,N,VIIRS,l,1,331.1,340.7,0.0,,2018,6,Jun
-6.614389999999999,-45.005390000000006,354.2,0.69,0.74,2018-06-24,1721,N,VIIRS,n,1,317.7,281.3,0.0,,2018,6,Jun
-13.567779999999999,-58.13499,346.6,0.57,0.43,2018-06-28,1745,N,VIIRS,n,1,317.8,293.4,0.0,,2018,6,Jun
-11.37228,-54.83595,367.0,0.39,0.36,2018-06-30,1708,N,VIIRS,h,1,376.1,437.3,0.0,,2018,6,Jun
-11.372810000000001,-54.83951,367.0,0.39,0.36,2018-06-30,1708,N,VIIRS,l,1,380.0,437.3,0.0,,2018,6,Jun
-11.36894,-54.836459999999995,367.0,0.39,0.36,2018-06-30,1708,N,VIIRS,h,1,368.9,437.3,0.0,,2018,6,Jun
-11.36947,-54.840030000000006,367.0,0.39,0.36,2018-06-30,1708,N,VIIRS,l,1,380.0,437.3,0.0,,2018,6,Jun
-13.955110000000001,-59.47955,367.0,0.53,0.42,2018-07-05,1714,N,VIIRS,h,1,356.2,533.1,0.0,,2018,7,Jul
-13.951229999999999,-59.48007,367.0,0.53,0.42,2018-07-05,1714,N,VIIRS,h,1,337.0,533.1,0.0,,2018,7,Jul
-13.955779999999999,-59.48445,367.0,0.53,0.42,2018-07-05,1714,N,VIIRS,h,1,300.1,533.1,0.0,,2018,7,Jul
-13.956439999999999,-59.4894,367.0,0.53,0.42,2018-07-05,1714,N,VIIRS,h,1,348.4,1033.8,0.0,,2018,7,Jul
-13.957120000000002,-59.49439,367.0,0.53,0.42,2018-07-05,1714,N,VIIRS,h,1,349.4,1033.8,0.0,,2018,7,Jul
-13.95779,-59.49941999999999,367.0,0.53,0.42,2018-07-05,1714,N,VIIRS,h,1,360.1,352.8,0.0,,2018,7,Jul
-13.958470000000002,-59.504459999999995,341.2,0.53,0.42,2018-07-05,1714,N,VIIRS,n,1,311.5,352.8,0.0,,2018,7,Jul
-13.951889999999999,-59.485009999999996,367.0,0.53,0.42,2018-07-05,1714,N,VIIRS,h,1,364.4,533.1,0.0,,2018,7,Jul
-13.95391,-59.5,367.0,0.53,0.42,2018-07-05,1714,N,VIIRS,h,1,359.3,352.8,0.0,,2018,7,Jul
-13.95459,-59.50505,367.0,0.53,0.42,2018-07-05,1714,N,VIIRS,h,1,331.3,352.8,0.0,,2018,7,Jul
-13.95256,-59.48999,367.0,0.53,0.42,2018-07-05,1714,N,VIIRS,l,1,380.0,1033.8,0.0,,2018,7,Jul
-13.95324,-59.49499,367.0,0.53,0.42,2018-07-05,1714,N,VIIRS,l,1,380.0,1033.8,0.0,,2018,7,Jul
-11.305060000000001,-52.39265,367.0,0.46,0.47,2018-07-07,1636,N,VIIRS,h,1,352.4,381.0,0.0,,2018,7,Jul
-11.30068,-52.393240000000006,367.0,0.46,0.47,2018-07-07,1636,N,VIIRS,h,1,344.7,381.0,0.0,,2018,7,Jul
-12.83118,-56.874030000000005,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,335.3,318.8,0.0,,2018,7,Jul
-12.82118,-56.83909,344.2,0.48,0.65,2018-07-07,1636,N,VIIRS,n,1,298.0,290.9,0.0,,2018,7,Jul
-12.81516,-56.839819999999996,348.4,0.48,0.65,2018-07-07,1636,N,VIIRS,n,1,297.6,397.3,0.0,,2018,7,Jul
-12.80913,-56.84055,354.8,0.48,0.65,2018-07-07,1636,N,VIIRS,n,1,297.8,397.3,0.0,,2018,7,Jul
-12.807889999999999,-56.839859999999994,343.1,0.48,0.65,2018-07-07,1636,N,VIIRS,n,1,297.5,311.4,0.0,,2018,7,Jul
-12.80841,-56.84426,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,302.3,311.4,0.0,,2018,7,Jul
-12.80892,-56.848659999999995,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,l,1,380.0,582.1,0.0,,2018,7,Jul
-12.80289,-56.84932,335.2,0.48,0.65,2018-07-07,1636,N,VIIRS,n,1,297.0,582.1,0.0,,2018,7,Jul
-12.8034,-56.853730000000006,336.6,0.48,0.65,2018-07-07,1636,N,VIIRS,n,1,296.6,582.1,0.0,,2018,7,Jul
-12.803930000000001,-56.85819,338.0,0.48,0.65,2018-07-07,1636,N,VIIRS,n,1,296.7,392.3,0.0,,2018,7,Jul
-12.80445,-56.8627,339.2,0.48,0.65,2018-07-07,1636,N,VIIRS,n,1,296.6,392.3,0.0,,2018,7,Jul
-12.82169,-56.843630000000005,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,342.6,290.9,0.0,,2018,7,Jul
-12.82515,-56.87481999999999,208.0,0.48,0.65,2018-07-07,1636,N,VIIRS,l,1,313.7,318.8,0.0,,2018,7,Jul
-12.825660000000001,-56.87941,208.0,0.48,0.65,2018-07-07,1636,N,VIIRS,l,1,308.8,318.8,0.0,,2018,7,Jul
-12.815660000000001,-56.844319999999996,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,324.6,397.3,0.0,,2018,7,Jul
-12.81615,-56.84875,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,357.6,1298.8,0.0,,2018,7,Jul
-12.81712,-56.8576,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,333.2,1062.5,0.0,,2018,7,Jul
-12.81762,-56.86205,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,361.2,1062.5,0.0,,2018,7,Jul
-12.81811,-56.86654,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,356.8,950.6,0.0,,2018,7,Jul
-12.818610000000001,-56.87105,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,364.7,950.6,0.0,,2018,7,Jul
-12.81911,-56.87562,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,338.7,545.4,0.0,,2018,7,Jul
-12.81962,-56.88019,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,335.0,545.4,0.0,,2018,7,Jul
-12.809619999999999,-56.844969999999996,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,327.4,397.3,0.0,,2018,7,Jul
-12.81208,-56.86728000000001,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,371.3,950.6,0.0,,2018,7,Jul
-12.81258,-56.87184,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,363.7,950.6,0.0,,2018,7,Jul
-12.813080000000001,-56.876380000000005,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,342.4,545.4,0.0,,2018,7,Jul
-12.81358,-56.88089,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,361.6,545.4,0.0,,2018,7,Jul
-12.81011,-56.849380000000004,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,l,1,380.0,1298.8,0.0,,2018,7,Jul
-12.81059,-56.853790000000004,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,l,1,380.0,1298.8,0.0,,2018,7,Jul
-12.81108,-56.85825,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,l,1,380.0,1062.5,0.0,,2018,7,Jul
-12.811580000000001,-56.862719999999996,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,l,1,380.0,1062.5,0.0,,2018,7,Jul
-12.821,-56.84741999999999,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,359.8,514.1,0.0,,2018,7,Jul
-12.822560000000001,-56.86065,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,297.7,660.7,0.0,,2018,7,Jul
-12.823080000000001,-56.865080000000006,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,299.9,816.1,0.0,,2018,7,Jul
-12.82152,-56.85183000000001,356.5,0.48,0.65,2018-07-07,1636,N,VIIRS,n,1,299.7,514.1,0.0,,2018,7,Jul
-12.82204,-56.856230000000004,356.1,0.48,0.65,2018-07-07,1636,N,VIIRS,n,1,297.1,660.7,0.0,,2018,7,Jul
-12.82361,-56.86954,356.5,0.48,0.65,2018-07-07,1636,N,VIIRS,n,1,306.0,816.1,0.0,,2018,7,Jul
-12.82414,-56.87409,208.0,0.48,0.65,2018-07-07,1636,N,VIIRS,l,1,313.8,493.8,0.0,,2018,7,Jul
-12.824689999999999,-56.87868,208.0,0.48,0.65,2018-07-07,1636,N,VIIRS,l,1,310.0,493.8,0.0,,2018,7,Jul
-12.81548,-56.85244,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,336.0,514.1,0.0,,2018,7,Jul
-12.815999999999999,-56.856869999999994,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,344.6,660.7,0.0,,2018,7,Jul
-12.81652,-56.86131999999999,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,375.0,660.7,0.0,,2018,7,Jul
-12.81705,-56.865809999999996,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,374.0,816.1,0.0,,2018,7,Jul
-12.81812,-56.874869999999994,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,351.8,493.8,0.0,,2018,7,Jul
-12.81865,-56.879430000000006,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,350.5,493.8,0.0,,2018,7,Jul
-12.814960000000001,-56.84805,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,l,1,380.0,514.1,0.0,,2018,7,Jul
-12.81758,-56.870309999999996,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,l,1,380.0,816.1,0.0,,2018,7,Jul
-12.809439999999999,-56.853069999999995,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,377.2,582.1,0.0,,2018,7,Jul
-12.80996,-56.85751,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,368.0,392.3,0.0,,2018,7,Jul
-12.81048,-56.86198,367.0,0.48,0.65,2018-07-07,1636,N,VIIRS,h,1,361.8,392.3,0.0,,2018,7,Jul
-12.8221,-56.8545,367.0,0.76,0.77,2018-07-07,1817,N,VIIRS,h,1,336.1,387.6,0.0,,2018,7,Jul
-12.82372,-56.86201,367.0,0.76,0.77,2018-07-07,1817,N,VIIRS,h,1,326.5,347.3,0.0,,2018,7,Jul
-12.82047,-56.84697,351.9,0.76,0.77,2018-07-07,1817,N,VIIRS,n,1,313.1,387.6,0.0,,2018,7,Jul
-12.825330000000001,-56.86945,208.0,0.76,0.77,2018-07-07,1817,N,VIIRS,l,1,314.0,347.3,0.0,,2018,7,Jul
-12.829260000000001,-56.85309,367.0,0.76,0.77,2018-07-07,1817,N,VIIRS,h,1,297.6,387.6,0.0,,2018,7,Jul
